Customer ID,total_revenue,total_orders,first_purchase,last_purchase,lifespan_days,AOV,Segment
17544,960.69,3,2010-11-14 14:47:00,2010-11-14 15:08:00,1,320.23,At risk
17545,1448.54,6,2010-05-11 10:04:00,2011-10-27 14:04:00,534,241.42333333333332,Champions
17547,727.85,2,2010-02-12 14:34:00,2010-11-29 09:41:00,289,363.925,At risk
17548,731.26,4,2010-11-08 16:19:00,2011-04-20 12:01:00,162,182.815,At risk
17549,148.86,2,2011-10-19 10:05:00,2011-11-16 09:59:00,27,74.43,Loyal
17550,2547.64,9,2010-02-07 15:07:00,2011-05-26 14:09:00,472,283.0711111111111,Loyal
17551,306.84,1,2010-12-15 14:12:00,2010-12-15 14:12:00,1,306.84,Lost
17552,3085.29,12,2010-03-22 09:19:00,2011-10-10 17:00:00,567,257.1075,Champions
17553,3757.6,4,2010-04-08 09:44:00,2011-08-02 10:00:00,481,939.4,Loyal
17554,1714.15,4,2011-07-14 20:01:00,2011-11-23 08:42:00,131,428.5375,Champions
17555,1057.74,5,2010-05-02 16:02:00,2011-11-20 12:22:00,566,211.548,Champions
17556,300.67,2,2010-11-25 17:00:00,2011-05-18 10:48:00,173,150.335,At risk
17557,575.46,4,2009-12-07 10:15:00,2011-11-25 12:57:00,718,143.865,Champions
17558,259.17,1,2010-11-11 14:36:00,2010-11-11 14:36:00,1,259.17,Lost
17559,167.62,1,2010-07-15 12:02:00,2010-07-15 12:02:00,1,167.62,Lost
17560,1895.8,8,2010-02-17 12:11:00,2011-09-06 09:18:00,565,236.975,Loyal
17561,722.34,4,2009-12-06 13:29:00,2011-11-20 12:53:00,713,180.585,Champions
17562,1122.38,7,2011-06-19 13:06:00,2011-11-25 14:21:00,159,160.34,Champions
17563,392.38,2,2010-04-07 10:02:00,2010-05-10 14:54:00,33,196.19,At risk
17564,454.01,3,2011-09-20 14:00:00,2011-11-15 13:27:00,55,151.33666666666667,Loyal
17565,131.83,1,2010-05-02 11:54:00,2010-05-02 11:54:00,1,131.83,Lost
17566,901.21,2,2011-11-14 13:42:00,2011-12-01 19:54:00,17,450.605,Loyal
17567,5356.03,9,2010-09-24 10:48:00,2011-12-02 15:48:00,434,595.1144444444444,Champions
17568,382.79,1,2010-03-16 16:45:00,2010-03-16 16:45:00,1,382.79,Lost
17569,344.14,1,2011-01-11 14:15:00,2011-01-11 14:15:00,1,344.14,Lost
17570,100.0,1,2010-11-23 11:56:00,2010-11-23 11:56:00,1,100.0,Lost
17571,1703.75,5,2010-06-15 12:50:00,2011-10-20 15:57:00,492,340.75,Champions
17572,723.01,10,2009-12-15 10:00:00,2011-09-29 17:53:00,653,72.301,Loyal
17573,380.6,3,2011-09-07 10:36:00,2011-11-10 13:01:00,64,126.86666666666667,Loyal
17574,185.65,1,2011-04-11 09:47:00,2011-04-11 09:47:00,1,185.65,Lost
17575,171.7,1,2010-02-10 13:48:00,2010-02-10 13:48:00,1,171.7,Lost
17576,9056.81,41,2009-12-03 16:54:00,2011-12-01 17:56:00,728,220.89780487804876,Champions
17577,348.75,2,2010-02-09 10:10:00,2010-03-04 13:01:00,23,174.375,At risk
17578,1047.33,7,2010-06-28 11:55:00,2011-05-05 18:38:00,311,149.6185714285714,At risk
17579,575.24,3,2010-05-10 14:28:00,2011-07-25 09:50:00,440,191.74666666666667,Loyal
17580,545.27,5,2010-10-13 14:28:00,2011-04-01 12:41:00,169,109.054,At risk
17581,17773.07,40,2009-12-03 12:34:00,2011-11-06 13:02:00,703,444.32675,Champions
17582,1450.7,5,2010-03-26 12:23:00,2011-04-17 13:18:00,387,290.14,At risk
17583,135.95,1,2010-05-28 14:24:00,2010-05-28 14:24:00,1,135.95,Lost
17584,5309.42,6,2010-01-25 08:17:00,2011-12-02 17:12:00,676,884.9033333333333,Champions
17585,2093.3,7,2010-08-18 16:39:00,2011-08-22 13:30:00,368,299.04285714285714,Loyal
17586,167.4,1,2010-03-30 13:12:00,2010-03-30 13:12:00,1,167.4,Lost
17587,181.66,1,2010-03-21 14:16:00,2010-03-21 14:16:00,1,181.66,Lost
17588,2939.55,7,2010-03-12 12:34:00,2011-08-31 13:37:00,537,419.9357142857143,Loyal
17589,14049.87,18,2010-03-07 13:48:00,2011-10-10 16:58:00,582,780.5483333333334,Champions
17590,1158.29,2,2011-10-30 14:05:00,2011-11-22 16:06:00,23,579.145,Loyal
17591,2776.67,8,2010-01-17 16:09:00,2011-09-27 13:42:00,617,347.08375,Loyal
17592,148.3,1,2009-12-01 10:49:00,2009-12-01 10:49:00,1,148.3,Lost
17593,7417.6,10,2009-12-04 14:35:00,2011-09-09 09:52:00,643,741.76,Loyal
17594,2497.88,4,2010-04-14 08:53:00,2011-09-15 16:34:00,519,624.47,Loyal
17595,388.79,2,2011-11-02 16:19:00,2011-11-27 16:08:00,24,194.395,Loyal
17596,4920.67,13,2009-12-15 13:21:00,2011-11-16 14:11:00,701,378.51307692307694,Champions
17597,3484.09,5,2010-05-05 15:33:00,2011-05-10 11:54:00,369,696.818,At risk
17598,409.98,1,2010-11-23 17:43:00,2010-11-23 17:43:00,1,409.98,Lost
17599,52.05,1,2010-08-19 12:50:00,2010-08-19 12:50:00,1,52.05,Lost
17600,161.67000000000002,1,2011-11-22 09:43:00,2011-11-22 09:43:00,1,161.67000000000002,New customers
17601,421.48,2,2010-11-24 14:29:00,2011-04-14 18:02:00,141,210.74,At risk
17602,6362.44,13,2010-03-30 17:25:00,2011-11-16 15:58:00,595,489.4184615384615,Champions
17603,1793.48,4,2009-12-10 09:44:00,2011-09-22 14:18:00,651,448.37,Loyal
17604,945.9300000000001,6,2010-01-27 12:19:00,2011-05-06 13:43:00,464,157.655,At risk
17605,160.75,1,2010-04-28 14:45:00,2010-04-28 14:45:00,1,160.75,Lost
17606,87.30000000000001,1,2009-12-02 13:32:00,2009-12-02 13:32:00,1,87.30000000000001,Lost
17607,333.81,1,2010-11-28 13:11:00,2010-11-28 13:11:00,1,333.81,Lost
17608,498.53,4,2010-04-11 13:37:00,2011-11-06 13:06:00,573,124.6325,Champions
17609,1894.34,11,2010-04-09 16:54:00,2011-10-30 12:28:00,568,172.21272727272728,Champions
17610,1529.49,5,2009-12-06 16:07:00,2010-06-17 16:34:00,193,305.898,At risk
17611,8371.98,28,2009-12-01 13:29:00,2011-12-02 13:29:00,731,298.9992857142857,Champions
17612,5394.86,18,2009-12-17 11:59:00,2011-10-17 14:59:00,669,299.71444444444444,Champions
17613,4559.150000000001,14,2011-02-07 11:20:00,2011-11-17 10:51:00,282,325.65357142857147,Champions
17614,390.07,1,2011-10-13 16:01:00,2011-10-13 16:01:00,1,390.07,New customers
17615,733.2,6,2010-08-11 12:54:00,2011-08-01 14:06:00,355,122.2,Loyal
17616,1060.8,4,2010-09-14 10:43:00,2011-06-19 10:11:00,277,265.2,Loyal
17617,395.33,1,2010-05-30 12:48:00,2010-05-30 12:48:00,1,395.33,Lost
17618,4073.2400000000002,11,2010-01-24 11:03:00,2011-12-04 11:50:00,679,370.29454545454547,Champions
17619,218.52,1,2011-01-31 14:18:00,2011-01-31 14:18:00,1,218.52,Lost
17620,81.44,1,2011-10-11 12:08:00,2011-10-11 12:08:00,1,81.44,New customers
17621,3175.12,6,2010-10-04 09:37:00,2011-11-18 17:11:00,410,529.1866666666666,Champions
17622,1130.21,2,2010-04-20 13:38:00,2010-04-21 12:36:00,1,565.105,At risk
17623,2383.67,7,2009-12-14 14:36:00,2011-11-07 11:32:00,692,340.5242857142857,Champions
17624,1568.63,4,2009-12-20 12:35:00,2011-11-25 10:52:00,704,392.1575,Champions
17625,6067.8,8,2009-12-15 11:49:00,2011-11-21 13:36:00,706,758.475,Champions
17626,254.0,1,2010-04-16 12:15:00,2010-04-16 12:15:00,1,254.0,Lost
17627,296.36,1,2010-08-18 11:27:00,2010-08-18 11:27:00,1,296.36,Lost
17628,75.75,1,2011-09-19 15:21:00,2011-09-19 15:21:00,1,75.75,Potential loyalists
17629,2455.52,10,2010-10-14 13:35:00,2011-12-04 10:56:00,415,245.552,Champions
17630,503.59999999999997,2,2011-04-21 14:03:00,2011-06-23 11:58:00,62,251.79999999999998,Loyal
17631,886.66,6,2009-12-09 14:15:00,2011-07-25 13:37:00,592,147.77666666666667,Loyal
17633,2057.39,7,2010-11-15 14:55:00,2011-11-08 13:25:00,357,293.91285714285715,Champions
17634,2361.9700000000003,9,2011-01-06 12:45:00,2011-11-03 13:09:00,301,262.4411111111111,Champions
17635,1265.58,3,2010-04-28 10:51:00,2010-10-11 15:12:00,166,421.85999999999996,At risk
17636,285.56,1,2011-11-20 14:40:00,2011-11-20 14:40:00,1,285.56,New customers
17637,547.0600000000001,2,2011-08-16 13:25:00,2011-11-08 12:51:00,83,273.53000000000003,Loyal
17638,842.4,2,2009-12-18 09:58:00,2010-03-02 14:32:00,74,421.2,At risk
17639,615.17,6,2010-08-13 11:59:00,2011-03-08 15:22:00,207,102.52833333333332,At risk
17640,3168.94,6,2010-03-23 09:15:00,2011-09-14 09:13:00,539,528.1566666666666,Loyal
17642,1824.49,5,2009-12-05 16:01:00,2011-08-12 09:11:00,614,364.898,Loyal
17643,541.25,2,2010-07-22 13:07:00,2010-12-01 14:38:00,132,270.625,At risk
17644,5695.84,19,2010-02-16 08:44:00,2011-11-03 15:02:00,625,299.781052631579,Champions
17646,4149.79,12,2009-12-16 09:37:00,2011-05-04 13:17:00,504,345.81583333333333,At risk
17647,331.65999999999997,3,2010-02-08 14:39:00,2011-10-05 15:38:00,604,110.55333333333333,Loyal
17648,2216.37,5,2010-11-19 16:41:00,2011-10-10 09:41:00,324,443.274,Champions
17649,1578.89,3,2010-08-24 13:01:00,2011-07-24 15:53:00,334,526.2966666666667,Loyal
17650,166.08,1,2011-11-18 14:52:00,2011-11-18 14:52:00,1,166.08,New customers
17651,5703.52,16,2010-07-01 12:17:00,2011-11-28 10:29:00,514,356.47,Champions
17652,4867.72,12,2011-03-03 14:05:00,2011-11-14 12:55:00,255,405.6433333333334,Champions
17653,1207.56,4,2011-08-11 15:24:00,2011-11-03 12:46:00,83,301.89,Champions
17654,117.55,1,2011-03-07 13:17:00,2011-03-07 13:17:00,1,117.55,Lost
17655,3652.48,9,2010-10-19 10:20:00,2011-11-29 11:34:00,406,405.8311111111111,Champions
17656,1674.69,5,2011-08-03 10:45:00,2011-09-27 13:04:00,55,334.938,Loyal
17657,126.0,1,2010-10-05 14:52:00,2010-10-05 14:52:00,1,126.0,Lost
17658,595.42,2,2011-05-12 15:23:00,2011-11-14 12:07:00,185,297.71,Loyal
17659,3834.79,14,2010-11-18 14:20:00,2011-11-22 13:29:00,368,273.9135714285714,Champions
17660,359.47,2,2009-12-02 16:02:00,2011-07-21 13:37:00,595,179.735,Loyal
17662,412.92,2,2009-12-17 09:54:00,2010-02-16 09:38:00,60,206.46,At risk
17663,5175.83,17,2010-03-04 11:42:00,2011-11-14 08:56:00,619,304.4605882352941,Champions
17664,1166.23,4,2010-03-29 17:17:00,2011-11-21 11:29:00,601,291.5575,Champions
17665,563.1,1,2010-08-03 13:12:00,2010-08-03 13:12:00,1,563.1,Lost
17666,1728.72,4,2010-06-30 12:03:00,2011-10-05 11:06:00,461,432.18,Loyal
17667,3950.7,9,2010-02-23 09:57:00,2011-10-04 14:32:00,588,438.96666666666664,Loyal
17668,161.85,1,2011-11-01 14:45:00,2011-11-01 14:45:00,1,161.85,New customers
17669,6142.35,10,2010-04-01 18:48:00,2011-10-28 08:53:00,574,614.235,Champions
17670,205.7,1,2011-04-26 09:12:00,2011-04-26 09:12:00,1,205.7,Lost
17671,2403.34,5,2010-11-29 11:53:00,2011-11-24 12:21:00,360,480.668,Champions
17672,5778.63,7,2010-01-26 17:20:00,2011-10-20 14:18:00,631,825.5185714285715,Champions
17673,4121.11,12,2010-03-19 14:02:00,2011-10-04 12:25:00,563,343.4258333333333,Loyal
17674,851.7,2,2010-12-06 10:20:00,2011-09-26 13:35:00,294,425.85,Loyal
17675,37530.68,69,2009-12-10 16:10:00,2011-12-01 15:24:00,720,543.9228985507247,Champions
17676,2418.2400000000002,9,2010-03-30 10:49:00,2011-10-12 14:21:00,561,268.6933333333334,Champions
17677,35988.75,52,2009-12-16 11:23:00,2011-11-11 12:53:00,695,692.0913461538462,Champions
17678,599.76,2,2010-04-15 13:54:00,2011-03-21 11:52:00,339,299.88,At risk
17679,3577.61,7,2009-12-03 17:32:00,2011-10-18 07:43:00,683,511.08714285714285,Champions
17680,497.45,3,2010-07-16 16:07:00,2011-11-16 12:42:00,487,165.81666666666666,Loyal
17681,731.2,5,2010-01-15 11:53:00,2010-04-21 17:22:00,96,146.24,At risk
17682,4456.78,11,2010-03-08 09:49:00,2011-11-29 15:59:00,631,405.16181818181815,Champions
17683,819.01,3,2010-06-03 17:15:00,2010-11-19 10:11:00,168,273.00333333333333,At risk
17684,239.41,1,2011-10-27 11:10:00,2011-10-27 11:10:00,1,239.41,New customers
17685,5943.17,12,2010-02-11 13:44:00,2011-11-23 11:36:00,649,495.26416666666665,Champions
17686,8296.81,9,2010-06-24 09:49:00,2011-12-02 15:39:00,526,921.8677777777777,Champions
17687,432.68,1,2010-10-15 12:30:00,2010-10-15 12:30:00,1,432.68,Lost
17688,304.2,1,2010-11-11 10:41:00,2010-11-11 10:41:00,1,304.2,Lost
17689,317.08,2,2010-08-22 13:54:00,2010-11-16 13:22:00,85,158.54,At risk
17690,7448.1,20,2010-02-03 14:26:00,2011-11-09 15:17:00,644,372.40500000000003,Champions
17691,780.0500000000001,4,2010-06-11 11:50:00,2010-12-16 17:20:00,188,195.01250000000002,At risk
17692,2975.8,12,2010-06-17 11:14:00,2011-08-04 14:01:00,413,247.98333333333335,Loyal
17693,200.47,1,2011-07-25 15:48:00,2011-07-25 15:48:00,1,200.47,Potential loyalists
17694,1695.97,3,2010-05-26 08:27:00,2011-07-21 12:00:00,421,565.3233333333334,Loyal
17695,1746.04,5,2010-01-28 09:27:00,2011-07-31 10:40:00,549,349.20799999999997,Loyal
17696,7679.59,27,2009-12-10 17:09:00,2011-11-01 13:43:00,690,284.42925925925925,Champions
17697,338.95,1,2011-04-17 15:40:00,2011-04-17 15:40:00,1,338.95,Lost
17698,154.95,1,2011-03-24 11:34:00,2011-03-24 11:34:00,1,154.95,Lost
17699,442.0,2,2010-05-27 11:53:00,2010-08-20 09:39:00,84,221.0,At risk
17700,6679.97,14,2009-12-01 11:37:00,2011-11-23 11:51:00,722,477.1407142857143,Champions
17701,417.95,1,2011-04-01 12:25:00,2011-04-01 12:25:00,1,417.95,Lost
17702,3144.04,6,2010-11-04 12:09:00,2011-11-09 16:03:00,370,524.0066666666667,Champions
17703,1094.84,4,2010-10-17 16:16:00,2011-11-04 15:51:00,382,273.71,Champions
17704,885.19,2,2011-04-14 09:28:00,2011-06-24 09:40:00,71,442.595,Loyal
17705,1865.9,10,2010-05-12 09:47:00,2011-11-09 15:50:00,546,186.59,Champions
17706,19974.14,30,2010-01-19 12:13:00,2011-10-26 13:31:00,645,665.8046666666667,Champions
17707,609.3000000000001,8,2009-12-07 12:19:00,2011-06-07 15:03:00,547,76.16250000000001,Loyal
17708,887.9300000000001,4,2010-10-12 12:13:00,2011-06-05 10:12:00,235,221.98250000000002,Loyal
17709,671.01,5,2010-04-15 14:48:00,2011-06-23 11:55:00,433,134.202,Loyal
17710,293.5,1,2010-10-12 07:49:00,2010-10-12 07:49:00,1,293.5,Lost
17711,385.1,2,2011-02-23 11:32:00,2011-11-29 11:40:00,279,192.55,Loyal
17712,522.91,1,2011-10-26 12:28:00,2011-10-26 12:28:00,1,522.91,New customers
17713,1198.09,4,2010-06-09 09:33:00,2010-11-22 16:50:00,166,299.5225,At risk
17714,1410.18,5,2010-07-14 10:41:00,2011-01-23 10:32:00,192,282.036,At risk
17715,489.59999999999997,2,2010-04-26 12:17:00,2011-05-23 12:32:00,392,244.79999999999998,At risk
17716,15956.97,24,2009-12-02 17:18:00,2011-11-17 12:00:00,714,664.87375,Champions
17717,376.92,1,2010-10-14 12:54:00,2010-10-14 12:54:00,1,376.92,Lost
17718,439.18,2,2010-03-05 08:01:00,2011-04-21 13:39:00,412,219.59,At risk
17719,5396.04,15,2011-03-29 11:29:00,2011-11-02 10:36:00,217,359.736,Champions
17720,2768.91,10,2010-05-10 09:58:00,2011-11-13 15:04:00,552,276.89099999999996,Champions
17721,307.21000000000004,1,2010-02-18 15:18:00,2010-02-18 15:18:00,1,307.21000000000004,Lost
17722,4430.36,5,2010-11-29 09:44:00,2011-09-04 15:22:00,279,886.0719999999999,Loyal
17723,3378.4000000000005,7,2010-11-29 10:35:00,2011-08-04 18:37:00,248,482.6285714285715,Loyal
17724,1033.0,3,2011-07-24 13:26:00,2011-09-29 15:26:00,67,344.3333333333333,Loyal
17725,3439.08,11,2011-03-17 19:47:00,2011-11-23 16:34:00,250,312.64363636363635,Champions
17726,1092.06,7,2010-01-26 14:58:00,2010-11-09 13:37:00,286,156.00857142857143,At risk
17727,1060.25,1,2011-11-24 17:06:00,2011-11-24 17:06:00,1,1060.25,New customers
17728,3650.91,4,2010-09-12 14:58:00,2011-10-05 08:17:00,387,912.7275,Loyal
17729,438.65000000000003,1,2010-04-22 15:03:00,2010-04-22 15:03:00,1,438.65000000000003,Lost
17730,7111.1,19,2010-04-29 11:48:00,2011-11-11 11:02:00,560,374.2684210526316,Champions
17731,1708.99,6,2010-02-09 12:37:00,2011-09-21 15:02:00,589,284.83166666666665,Loyal
17732,2470.39,8,2010-08-09 08:41:00,2010-12-02 09:29:00,115,308.79875,At risk
17733,692.19,2,2011-03-23 09:54:00,2011-11-01 08:16:00,222,346.095,Loyal
17734,1442.32,6,2010-03-07 13:55:00,2011-10-17 12:33:00,588,240.38666666666666,Champions
17735,16351.33,25,2010-07-30 13:25:00,2011-11-02 14:52:00,460,654.0532,Champions
17736,377.44,3,2011-08-18 14:33:00,2011-11-30 15:36:00,104,125.81333333333333,Loyal
17737,168.24,2,2011-10-12 14:42:00,2011-11-30 15:16:00,49,84.12,Loyal
17738,4183.56,13,2010-03-19 10:07:00,2011-11-20 15:05:00,611,321.81230769230774,Champions
17739,7730.59,18,2009-12-07 10:48:00,2011-11-28 09:12:00,720,429.4772222222222,Champions
17740,426.9,6,2010-01-11 13:11:00,2010-11-15 16:33:00,308,71.14999999999999,At risk
17741,101.1,2,2010-05-28 12:11:00,2010-10-29 11:59:00,153,50.55,At risk
17742,2098.48,11,2009-12-01 13:16:00,2011-08-18 15:28:00,625,190.7709090909091,Loyal
17743,229.2,1,2010-09-17 14:54:00,2010-09-17 14:54:00,1,229.2,Lost
17744,1918.76,6,2010-11-24 09:34:00,2011-11-14 09:05:00,354,319.79333333333335,Champions
17745,600.34,2,2010-06-02 09:03:00,2010-08-19 12:30:00,78,300.17,At risk
17746,904.1800000000001,4,2010-04-08 12:54:00,2011-04-13 14:31:00,370,226.04500000000002,At risk
17747,71.4,1,2011-08-19 08:13:00,2011-08-19 08:13:00,1,71.4,Potential loyalists
17748,358.15,1,2010-06-30 13:49:00,2010-06-30 13:49:00,1,358.15,Lost
17749,1026.18,3,2010-06-11 14:56:00,2011-06-14 15:45:00,368,342.06,Loyal
17750,1684.25,8,2011-06-28 15:44:00,2011-11-03 15:16:00,127,210.53125,Champions
17751,157.85999999999999,1,2010-10-14 13:57:00,2010-10-14 13:57:00,1,157.85999999999999,Lost
17752,80.64,1,2010-12-15 16:19:00,2010-12-15 16:19:00,1,80.64,Lost
17753,390.56,4,2010-01-06 14:20:00,2010-09-01 15:49:00,238,97.64,At risk
17754,4376.54,12,2009-12-11 15:52:00,2011-11-02 12:37:00,690,364.71166666666664,Champions
17756,733.7,3,2010-11-10 12:54:00,2010-11-29 12:20:00,18,244.5666666666667,At risk
17757,9005.9,54,2010-01-13 15:56:00,2011-11-25 17:27:00,681,166.77592592592592,Champions
17758,5012.53,12,2010-05-20 13:18:00,2011-11-20 14:45:00,549,417.7108333333333,Champions
17759,1276.91,5,2010-05-05 11:40:00,2011-11-22 16:02:00,566,255.382,Champions
17760,918.93,6,2010-02-28 12:15:00,2011-11-18 10:56:00,627,153.155,Champions
17761,712.78,1,2011-11-07 10:23:00,2011-11-07 10:23:00,1,712.78,New customers
17762,129.75,1,2010-09-09 17:40:00,2010-09-09 17:40:00,1,129.75,Lost
17763,86.15,4,2010-02-18 14:32:00,2011-03-21 14:25:00,395,21.5375,At risk
17764,1623.64,5,2009-12-03 14:28:00,2011-10-20 11:03:00,685,324.728,Champions
17765,530.8,4,2010-09-17 12:45:00,2011-07-04 12:41:00,289,132.7,Loyal
17766,299.61,2,2010-11-23 14:17:00,2010-11-23 14:29:00,1,149.805,At risk
17767,413.05,2,2010-10-25 16:22:00,2011-11-24 14:42:00,394,206.525,Loyal
17768,3509.51,7,2009-12-02 12:26:00,2011-12-01 13:22:00,729,501.35857142857145,Champions
17769,7103.08,17,2010-01-19 11:33:00,2011-11-27 11:18:00,676,417.82823529411763,Champions
17770,1143.27,5,2011-03-02 13:35:00,2011-05-25 12:34:00,83,228.654,At risk
17771,387.41,4,2010-04-29 13:21:00,2011-10-14 11:43:00,532,96.8525,Champions
17772,384.77,3,2010-11-12 11:31:00,2011-11-29 11:05:00,381,128.25666666666666,Loyal
17773,585.27,2,2010-01-18 14:32:00,2010-07-13 14:07:00,175,292.635,At risk
17774,3328.05,9,2010-02-08 16:06:00,2011-09-04 12:49:00,572,369.78333333333336,Loyal
17775,56.4,1,2011-03-30 10:50:00,2011-03-30 10:50:00,1,56.4,Lost
17776,338.56,2,2009-12-16 14:59:00,2010-11-18 12:14:00,336,169.28,At risk
17777,665.86,3,2011-08-31 14:35:00,2011-11-15 12:02:00,75,221.95333333333335,Loyal
17778,197.70000000000002,1,2010-02-16 12:44:00,2010-02-16 12:44:00,1,197.70000000000002,Lost
17779,658.57,3,2011-07-19 12:19:00,2011-11-18 14:15:00,122,219.52333333333334,Loyal
17780,352.91,3,2010-01-24 11:21:00,2010-02-10 13:43:00,17,117.63666666666667,At risk
17781,188.02,2,2011-03-31 19:54:00,2011-07-03 16:00:00,93,94.01,Loyal
17782,679.02,2,2010-11-22 10:03:00,2010-11-22 11:15:00,1,339.51,At risk
17783,379.91,3,2010-07-15 12:50:00,2011-09-28 16:07:00,440,126.63666666666667,Loyal
17784,112.86,1,2010-06-07 16:08:00,2010-06-07 16:08:00,1,112.86,Lost
17785,403.38,3,2010-05-23 13:01:00,2011-10-17 13:43:00,512,134.46,Loyal
17786,278.74,2,2011-01-26 14:35:00,2011-09-15 12:51:00,231,139.37,Loyal
17787,2601.4700000000003,4,2010-12-03 13:43:00,2011-07-10 11:24:00,218,650.3675000000001,Loyal
17788,1117.9,2,2011-08-02 10:38:00,2011-09-27 10:09:00,55,558.95,Loyal
17789,397.15,2,2010-02-16 13:16:00,2011-03-03 13:14:00,379,198.575,At risk
17790,2783.61,20,2010-06-13 13:30:00,2011-11-13 11:30:00,517,139.1805,Champions
17791,106.1,1,2011-11-10 12:09:00,2011-11-10 12:09:00,1,106.1,New customers
17792,370.05,2,2010-08-18 13:08:00,2010-08-29 14:30:00,11,185.025,At risk
17793,323.04,1,2011-11-14 14:24:00,2011-11-14 14:24:00,1,323.04,New customers
17794,147.3,2,2010-01-20 12:17:00,2010-01-22 10:18:00,1,73.65,At risk
17795,350.39,2,2011-03-20 12:02:00,2011-06-13 12:36:00,85,175.195,Loyal
17796,1361.99,7,2010-10-14 13:37:00,2011-10-30 15:38:00,381,194.57,Champions
17797,1985.87,8,2009-12-15 14:30:00,2011-11-17 13:21:00,701,248.23375,Champions
17798,183.09,1,2010-05-07 11:42:00,2010-05-07 11:42:00,1,183.09,Lost
17799,6341.89,20,2009-12-13 16:03:00,2011-11-17 15:16:00,703,317.09450000000004,Champions
17800,1199.01,9,2011-01-09 13:50:00,2011-11-02 12:57:00,296,133.22333333333333,Champions
17801,798.3299999999999,3,2010-01-17 11:31:00,2010-09-14 14:32:00,240,266.10999999999996,At risk
17802,5053.12,10,2009-12-13 13:39:00,2011-09-18 14:56:00,644,505.312,Loyal
17803,184.66,1,2010-11-12 13:53:00,2010-11-12 13:53:00,1,184.66,Lost
17804,385.23,3,2009-12-01 12:22:00,2010-11-28 14:01:00,362,128.41,At risk
17805,927.03,2,2010-04-08 14:36:00,2011-09-27 11:49:00,536,463.515,Loyal
17806,546.04,1,2011-11-28 14:12:00,2011-11-28 14:12:00,1,546.04,New customers
17807,437.87,3,2010-01-04 14:00:00,2010-11-09 16:21:00,309,145.95666666666668,At risk
17808,262.64,4,2010-05-07 16:26:00,2010-06-09 10:44:00,32,65.66,At risk
17809,11337.39,20,2009-12-02 14:52:00,2011-11-23 12:59:00,720,566.8695,Champions
17810,374.81,2,2010-01-25 10:26:00,2010-02-09 10:47:00,15,187.405,At risk
17811,9453.7,46,2010-09-20 11:24:00,2011-12-02 10:21:00,437,205.51521739130436,Champions
17812,1165.8899999999999,7,2010-06-27 13:34:00,2011-11-27 11:47:00,517,166.55571428571426,Champions
17813,1770.8799999999999,5,2011-09-29 15:57:00,2011-11-25 16:13:00,57,354.176,Champions
17814,1617.32,2,2010-10-13 14:03:00,2010-11-29 14:21:00,47,808.66,At risk
17815,591.96,1,2010-11-11 14:39:00,2010-11-11 14:39:00,1,591.96,Lost
17816,112.32,6,2009-12-15 15:27:00,2011-11-03 11:34:00,687,18.72,Champions
17817,689.87,5,2010-10-13 15:07:00,2011-03-07 17:42:00,145,137.974,At risk
17818,130.18,1,2009-12-02 11:34:00,2009-12-02 11:34:00,1,130.18,Lost
17819,6612.5199999999995,12,2009-12-13 15:24:00,2011-09-29 10:52:00,654,551.0433333333333,Loyal
17820,183.56,1,2010-11-30 17:43:00,2010-11-30 17:43:00,1,183.56,Lost
17821,334.62,1,2010-10-29 13:20:00,2010-10-29 13:20:00,1,334.62,Lost
17822,2188.5,5,2010-05-28 12:15:00,2010-10-15 13:47:00,140,437.7,At risk
17823,494.25,2,2010-10-14 16:14:00,2010-10-14 16:24:00,1,247.125,At risk
17824,298.4,1,2011-10-19 14:14:00,2011-10-19 14:14:00,1,298.4,New customers
17825,731.96,4,2009-12-14 12:09:00,2010-04-20 12:01:00,126,182.99,At risk
17826,134.59,1,2010-11-30 13:23:00,2010-11-30 13:23:00,1,134.59,Lost
17827,1976.4,5,2010-03-28 12:20:00,2011-04-11 16:56:00,379,395.28000000000003,At risk
17828,1820.09,4,2011-06-08 08:31:00,2011-11-17 08:41:00,162,455.0225,Champions
17829,4756.74,5,2010-02-22 15:39:00,2011-02-14 12:46:00,356,951.348,At risk
17830,287.65000000000003,2,2011-02-24 10:15:00,2011-03-23 11:44:00,27,143.82500000000002,At risk
17831,35.400000000000006,1,2011-11-06 15:09:00,2011-11-06 15:09:00,1,35.400000000000006,New customers
17832,155.37,1,2011-10-21 11:43:00,2011-10-21 11:43:00,1,155.37,New customers
17833,342.36,1,2009-12-16 13:40:00,2009-12-16 13:40:00,1,342.36,Lost
17834,730.47,2,2010-09-20 15:32:00,2010-10-21 12:09:00,30,365.235,At risk
17835,236.5,2,2011-11-16 16:30:00,2011-11-30 11:17:00,13,118.25,Loyal
17836,110.21000000000001,1,2011-10-23 16:13:00,2011-10-23 16:13:00,1,110.21000000000001,New customers
17837,1593.38,8,2011-06-29 16:44:00,2011-10-28 16:13:00,120,199.1725,Champions
17838,6722.900000000001,13,2010-03-19 09:53:00,2011-11-13 11:20:00,604,517.1461538461539,Champions
17839,338.8,1,2011-10-28 17:27:00,2011-10-28 17:27:00,1,338.8,New customers
17840,185.72,1,2010-09-22 12:24:00,2010-09-22 12:24:00,1,185.72,Lost
17841,69074.93000000001,209,2009-12-02 15:41:00,2011-12-02 13:49:00,729,330.502057416268,Champions
